A;;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES
80;04jan2215  0700;150.74;150.76;151.34;151.49;164.38;104.33;104.36;104.63;104.64;105.10;105.10;108.62;108.64;108.95;108.93;98.52;120.74;120.75;123.99;126.02;126.69;126.68;129.83;129.85;129.88;131.25;131.28;131.31;139.36;139.36;149.24;149.69;149.72;149.72
81;04jan2215  0800;150.73;150.75;151.34;151.49;164.37;104.32;104.35;104.62;104.63;105.09;105.09;108.62;108.63;108.94;108.92;98.52;120.73;120.73;123.98;126.00;126.68;126.67;129.82;129.84;129.87;131.23;131.26;131.29;139.35;139.35;149.23;149.68;149.71;149.72
82;04jan2215  0900;150.72;150.74;151.33;151.48;164.36;104.31;104.34;104.61;104.62;105.08;105.08;108.61;108.62;108.93;108.91;98.51;120.71;120.72;123.97;125.99;126.67;126.65;129.81;129.83;129.86;131.22;131.25;131.28;139.34;139.34;149.23;149.68;149.71;149.71
83;04jan2215  1000;150.71;150.73;151.32;151.47;164.35;104.30;104.33;104.60;104.61;105.07;105.07;108.60;108.61;108.92;108.90;98.50;120.70;120.71;123.97;125.97;126.65;126.64;129.80;129.82;129.85;131.21;131.24;131.27;139.33;139.33;149.23;149.67;149.70;149.71
84;04jan2215  1100;150.70;150.72;151.31;151.46;164.34;104.29;104.32;104.59;104.60;105.06;105.06;108.59;108.60;108.91;108.89;98.49;120.69;120.70;123.96;125.96;126.64;126.62;129.79;129.81;129.84;131.20;131.22;131.25;139.32;139.32;149.22;149.67;149.70;149.70
85;04jan2215  1200;150.69;150.71;151.31;151.46;164.33;104.28;104.31;104.58;104.58;105.05;105.05;108.58;108.59;108.90;108.88;98.48;120.68;120.69;123.95;125.94;126.63;126.61;129.78;129.80;129.83;131.18;131.21;131.24;139.32;139.31;149.22;149.67;149.69;149.70
86;04jan2215  1300;150.68;150.70;151.30;151.45;164.32;104.26;104.29;104.57;104.57;105.04;105.04;108.57;108.58;108.89;108.87;98.47;120.67;120.68;123.95;125.92;126.61;126.60;129.77;129.79;129.82;131.17;131.20;131.23;139.31;139.30;149.21;149.66;149.69;149.70
87;04jan2215  1400;150.67;150.69;151.29;151.44;164.31;104.25;104.28;104.55;104.56;105.03;105.03;108.56;108.57;108.88;108.86;98.46;120.66;120.66;123.94;125.91;126.60;126.58;129.76;129.78;129.81;131.16;131.19;131.22;139.30;139.29;149.21;149.66;149.68;149.69
88;04jan2215  1500;150.66;150.68;151.28;151.43;164.31;104.24;104.27;104.54;104.55;105.02;105.02;108.55;108.56;108.87;108.84;98.45;120.64;120.65;123.93;125.89;126.59;126.57;129.75;129.77;129.80;131.15;131.17;131.20;139.29;139.28;149.21;149.65;149.68;149.69
89;04jan2215  1600;150.65;150.67;151.28;151.42;164.30;104.23;104.26;104.53;104.53;105.01;105.01;108.54;108.55;108.86;108.83;98.43;120.63;120.64;123.93;125.88;126.57;126.56;129.74;129.76;129.79;131.14;131.16;131.19;139.28;139.27;149.20;149.65;149.68;149.68
90;04jan2215  1700;150.64;150.66;151.27;151.42;164.29;104.21;104.24;104.52;104.52;105.00;105.00;108.52;108.53;108.84;108.82;98.42;120.62;120.63;123.92;125.87;126.56;126.55;129.73;129.75;129.78;131.12;131.15;131.18;139.27;139.26;149.20;149.64;149.67;149.68
91;04jan2215  1800;150.63;150.65;151.26;151.41;164.29;104.20;104.23;104.50;104.51;104.99;104.99;108.51;108.52;108.83;108.81;98.41;120.61;120.62;123.91;125.85;126.55;126.53;129.72;129.74;129.77;131.11;131.14;131.17;139.26;139.25;149.20;149.64;149.67;149.67
92;04jan2215  1900;150.62;150.64;151.26;151.41;164.28;104.19;104.22;104.49;104.50;104.98;104.98;108.50;108.51;108.82;108.80;98.40;120.60;120.61;123.91;125.84;126.54;126.52;129.71;129.73;129.76;131.10;131.13;131.16;139.25;139.25;149.20;149.64;149.66;149.67
93;04jan2215  2000;150.62;150.64;151.25;151.40;164.27;104.17;104.20;104.48;104.48;104.97;104.97;108.49;108.50;108.81;108.79;98.38;120.59;120.60;123.90;125.82;126.52;126.51;129.70;129.72;129.75;131.09;131.11;131.14;139.24;139.24;149.19;149.63;149.66;149.67
94;04jan2215  2100;150.61;150.63;151.25;151.40;164.27;104.16;104.19;104.46;104.47;104.96;104.96;108.48;108.49;108.80;108.78;98.37;120.58;120.59;123.90;125.81;126.51;126.50;129.70;129.71;129.74;131.08;131.10;131.13;139.24;139.23;149.19;149.63;149.66;149.66
95;04jan2215  2200;150.60;150.62;151.24;151.39;164.26;104.15;104.18;104.45;104.46;104.95;104.95;108.47;108.48;108.79;108.77;98.36;120.57;120.58;123.89;125.79;126.50;126.48;129.69;129.70;129.73;131.06;131.09;131.12;139.23;139.22;149.19;149.63;149.65;149.66
96;04jan2215  2300;150.59;150.61;151.24;151.39;164.25;104.13;104.17;104.44;104.44;104.94;104.94;108.46;108.47;108.78;108.76;98.35;120.56;120.57;123.88;125.78;126.48;126.47;129.68;129.69;129.72;131.05;131.08;131.11;139.22;139.22;149.19;149.63;149.65;149.66
97;05jan2215  0000;150.59;150.61;151.23;151.38;164.25;104.12;104.15;104.43;104.43;104.93;104.93;108.45;108.46;108.77;108.75;98.33;120.55;120.55;123.88;125.76;126.47;126.46;129.67;129.68;129.71;131.04;131.07;131.10;139.22;139.21;149.18;149.62;149.65;149.65
98;05jan2215  0100;150.58;150.60;151.23;151.38;164.29;104.11;104.14;104.41;104.42;104.92;104.92;108.44;108.45;108.76;108.74;98.32;120.54;120.54;123.87;125.75;126.46;126.45;129.66;129.68;129.70;131.03;131.06;131.09;139.21;139.21;149.18;149.62;149.64;149.65
99;05jan2215  0200;150.57;150.59;151.22;151.37;164.33;104.10;104.13;104.40;104.41;104.91;104.91;108.44;108.44;108.75;108.73;98.30;120.53;120.53;123.86;125.74;126.45;126.44;129.65;129.67;129.70;131.03;131.05;131.08;139.20;139.20;149.18;149.62;149.64;149.64
100;05jan2215  0300;150.57;150.58;151.22;151.37;164.38;104.08;104.11;104.39;104.39;104.90;104.90;108.43;108.44;108.74;108.72;98.29;120.52;120.52;123.86;125.73;126.44;126.43;129.65;129.66;129.69;131.02;131.04;131.07;139.20;139.19;149.18;149.61;149.64;149.64
101;05jan2215  0400;150.58;150.59;151.23;151.38;164.43;104.07;104.10;104.38;104.38;104.89;104.89;108.42;108.43;108.73;108.71;98.27;120.51;120.51;123.85;125.71;126.43;126.42;129.64;129.65;129.68;131.01;131.03;131.07;139.19;139.19;149.18;149.61;149.64;149.64
102;05jan2215  0500;150.61;150.63;151.25;151.40;164.47;104.06;104.09;104.36;104.37;104.88;104.88;108.41;108.42;108.72;108.70;98.26;120.50;120.51;123.84;125.70;126.42;126.41;129.63;129.65;129.67;131.00;131.02;131.06;139.19;139.18;149.19;149.62;149.65;149.65
103;05jan2215  0600;150.65;150.68;151.29;151.44;164.52;104.05;104.08;104.35;104.36;104.87;104.87;108.40;108.41;108.71;108.69;98.24;120.49;120.50;123.83;125.69;126.41;126.40;129.63;129.64;129.67;130.99;131.01;131.05;139.18;139.18;149.20;149.64;149.67;149.67
104;05jan2215  0700;150.70;150.73;151.32;151.48;164.56;104.04;104.07;104.34;104.35;104.86;104.86;108.39;108.40;108.70;108.68;98.22;120.48;120.49;123.83;125.68;126.40;126.39;129.62;129.63;129.66;130.98;131.01;131.04;139.19;139.18;149.22;149.66;149.69;149.70
105;05jan2215  0800;150.75;150.78;151.36;151.51;164.60;104.02;104.05;104.33;104.33;104.85;104.85;108.38;108.39;108.69;108.67;98.21;120.47;120.48;123.82;125.67;126.40;126.38;129.61;129.63;129.65;130.97;131.00;131.03;139.20;139.20;149.24;149.68;149.71;149.72
106;05jan2215  0900;150.81;150.83;151.39;151.55;164.64;104.01;104.04;104.32;104.32;104.84;104.84;108.37;108.38;108.68;108.66;98.19;120.47;120.47;123.82;125.66;126.39;126.37;129.61;129.62;129.65;130.97;130.99;131.03;139.23;139.23;149.26;149.71;149.74;149.75
107;05jan2215  1000;150.86;150.88;151.43;151.58;164.68;104.00;104.03;104.31;104.31;104.83;104.83;108.36;108.37;108.67;108.65;98.18;120.46;120.47;123.81;125.65;126.38;126.37;129.61;129.62;129.65;130.98;131.00;131.04;139.27;139.27;149.28;149.73;149.76;149.77
108;05jan2215  1100;150.91;150.93;151.46;151.62;164.72;103.99;104.02;104.29;104.30;104.82;104.82;108.36;108.36;108.66;108.64;98.17;120.45;120.46;123.81;125.64;126.38;126.37;129.62;129.64;129.67;131.00;131.02;131.06;139.32;139.31;149.30;149.75;149.79;149.79
109;05jan2215  1200;150.96;150.99;151.50;151.66;164.76;103.98;104.01;104.28;104.29;104.81;104.81;108.35;108.36;108.65;108.63;98.15;120.45;120.45;123.80;125.64;126.38;126.37;129.65;129.66;129.69;131.04;131.06;131.10;139.37;139.36;149.32;149.77;149.81;149.82
110;05jan2215  1300;151.00;151.04;151.53;151.70;164.76;103.97;104.00;104.27;104.28;104.80;104.80;108.34;108.35;108.64;108.62;98.14;120.44;120.45;123.81;125.65;126.40;126.39;129.68;129.70;129.73;131.09;131.11;131.14;139.41;139.41;149.35;149.79;149.83;149.84
111;05jan2215  1400;151.05;151.08;151.57;151.73;164.75;103.95;103.99;104.26;104.27;104.79;104.80;108.33;108.34;108.63;108.62;98.12;120.45;120.45;123.82;125.67;126.44;126.42;129.73;129.74;129.77;131.14;131.17;131.20;139.45;139.45;149.38;149.81;149.85;149.86
112;05jan2215  1500;151.08;151.12;151.60;151.76;164.73;103.94;103.98;104.25;104.26;104.79;104.79;108.33;108.33;108.63;108.61;98.11;120.46;120.47;123.84;125.71;126.48;126.46;129.77;129.79;129.82;131.20;131.23;131.26;139.49;139.48;149.39;149.83;149.87;149.88
113;05jan2215  1600;151.10;151.14;151.61;151.77;164.72;103.93;103.97;104.24;104.25;104.78;104.78;108.32;108.33;108.62;108.60;98.10;120.48;120.49;123.87;125.76;126.53;126.51;129.82;129.84;129.87;131.27;131.30;131.32;139.53;139.52;149.40;149.84;149.88;149.89
114;05jan2215  1700;151.10;151.14;151.61;151.77;164.71;103.92;103.96;104.23;104.24;104.77;104.77;108.31;108.32;108.61;108.60;98.09;120.51;120.52;123.90;125.81;126.58;126.57;129.87;129.89;129.92;131.33;131.36;131.38;139.56;139.55;149.40;149.84;149.88;149.89
115;05jan2215  1800;151.09;151.13;151.60;151.76;164.69;103.92;103.95;104.22;104.23;104.77;104.77;108.31;108.32;108.61;108.59;98.08;120.55;120.56;123.92;125.88;126.64;126.62;129.92;129.94;129.97;131.38;131.41;131.44;139.59;139.58;149.40;149.84;149.88;149.89
116;05jan2215  1900;151.08;151.11;151.59;151.75;164.68;103.91;103.94;104.22;104.22;104.76;104.76;108.31;108.32;108.61;108.59;98.07;120.59;120.60;123.95;125.95;126.70;126.68;129.97;129.98;130.02;131.44;131.47;131.49;139.61;139.60;149.40;149.83;149.88;149.88
117;05jan2215  2000;151.07;151.10;151.58;151.74;164.67;103.90;103.93;104.21;104.21;104.76;104.76;108.31;108.32;108.61;108.60;98.06;120.64;120.65;123.98;126.01;126.76;126.74;130.01;130.02;130.06;131.48;131.52;131.54;139.62;139.61;149.39;149.82;149.87;149.88
118;05jan2215  2100;151.05;151.08;151.57;151.72;164.66;103.90;103.93;104.21;104.21;104.75;104.76;108.32;108.33;108.62;108.61;98.05;120.69;120.70;124.02;126.08;126.81;126.80;130.04;130.06;130.10;131.52;131.55;131.58;139.62;139.61;149.39;149.82;149.86;149.87
119;05jan2215  2200;151.04;151.07;151.56;151.71;164.64;103.90;103.93;104.21;104.21;104.76;104.76;108.33;108.34;108.64;108.63;98.04;120.74;120.75;124.05;126.15;126.87;126.85;130.07;130.08;130.12;131.55;131.58;131.61;139.61;139.61;149.38;149.81;149.86;149.86
120;05jan2215  2300;151.02;151.06;151.54;151.70;164.63;103.90;103.93;104.21;104.22;104.77;104.77;108.36;108.37;108.67;108.65;98.04;120.80;120.81;124.08;126.21;126.91;126.90;130.08;130.10;130.14;131.56;131.59;131.62;139.61;139.60;149.37;149.81;149.85;149.86
121;06jan2215  0000;151.01;151.04;151.53;151.69;164.61;103.92;103.95;104.23;104.24;104.78;104.79;108.39;108.40;108.71;108.69;98.03;120.84;120.85;124.10;126.26;126.94;126.93;130.09;130.10;130.14;131.56;131.59;131.62;139.59;139.59;149.37;149.80;149.84;149.85
122;06jan2215  0100;151.00;151.03;151.52;151.68;164.61;103.94;103.97;104.26;104.26;104.81;104.81;108.42;108.43;108.75;108.73;98.04;120.88;120.89;124.12;126.30;126.96;126.95;130.08;130.10;130.14;131.55;131.59;131.61;139.58;139.57;149.36;149.80;149.84;149.84
123;06jan2215  0200;150.98;151.01;151.51;151.67;164.61;103.97;104.00;104.29;104.30;104.84;104.84;108.46;108.47;108.79;108.77;98.05;120.91;120.92;124.13;126.32;126.97;126.96;130.08;130.09;130.13;131.54;131.58;131.60;139.57;139.56;149.35;149.79;149.83;149.84
124;06jan2215  0300;150.97;151.00;151.50;151.66;164.60;104.01;104.05;104.33;104.34;104.88;104.88;108.50;108.52;108.84;108.82;98.07;120.92;120.93;124.13;126.33;126.98;126.96;130.07;130.08;130.12;131.53;131.56;131.59;139.56;139.55;149.34;149.78;149.82;149.83
125;06jan2215  0400;150.96;150.99;151.49;151.65;164.60;104.06;104.10;104.38;104.39;104.92;104.92;108.55;108.56;108.88;108.86;98.10;120.93;120.94;124.13;126.33;126.97;126.95;130.06;130.07;130.11;131.52;131.55;131.57;139.55;139.54;149.34;149.78;149.82;149.83
126;06jan2215  0500;150.95;150.98;151.49;151.65;164.60;104.12;104.15;104.43;104.44;104.96;104.96;108.59;108.60;108.93;108.91;98.15;120.94;120.95;124.13;126.32;126.96;126.94;130.04;130.06;130.10;131.50;131.53;131.56;139.54;139.53;149.33;149.78;149.82;149.82
127;06jan2215  0600;150.95;150.98;151.49;151.64;164.59;104.17;104.20;104.49;104.49;105.00;105.00;108.63;108.65;108.97;108.95;98.20;120.93;120.94;124.12;126.31;126.95;126.93;130.03;130.05;130.08;131.48;131.52;131.54;139.53;139.52;149.33;149.77;149.81;149.82
128;06jan2215  0700;150.94;150.97;151.48;151.64;164.59;104.22;104.25;104.54;104.55;105.05;105.05;108.67;108.68;109.01;108.99;98.27;120.93;120.94;124.12;126.29;126.93;126.92;130.02;130.03;130.07;131.47;131.50;131.53;139.52;139.51;149.33;149.77;149.81;149.82
129;06jan2215  0800;150.94;150.97;151.48;151.64;164.59;104.27;104.31;104.59;104.60;105.09;105.09;108.70;108.71;109.04;109.01;98.33;120.92;120.93;124.11;126.28;126.92;126.90;130.01;130.02;130.06;131.45;131.48;131.51;139.51;139.50;149.33;149.77;149.81;149.82
130;06jan2215  0900;150.94;150.97;151.48;151.64;164.58;104.32;104.35;104.64;104.64;105.12;105.12;108.72;108.73;109.06;109.03;98.39;120.91;120.92;124.10;126.26;126.90;126.89;129.99;130.01;130.04;131.44;131.47;131.49;139.51;139.50;149.32;149.77;149.81;149.81
131;06jan2215  1000;150.93;150.96;151.48;151.63;164.58;104.36;104.39;104.67;104.68;105.15;105.15;108.73;108.74;109.07;109.05;98.44;120.90;120.91;124.09;126.24;126.89;126.87;129.98;130.00;130.03;131.43;131.46;131.48;139.50;139.49;149.32;149.77;149.81;149.81
132;06jan2215  1100;150.93;150.96;151.47;151.63;164.58;104.39;104.42;104.70;104.71;105.17;105.17;108.74;108.75;109.08;109.05;98.49;120.88;120.89;124.08;126.22;126.87;126.86;129.97;129.99;130.02;131.42;131.45;131.47;139.50;139.49;149.32;149.77;149.81;149.81
133;06jan2215  1200;150.93;150.95;151.47;151.63;164.57;104.41;104.44;104.72;104.73;105.19;105.18;108.74;108.75;109.08;109.05;98.53;120.87;120.88;124.07;126.21;126.86;126.84;129.97;129.98;130.02;131.41;131.44;131.47;139.50;139.49;149.32;149.76;149.80;149.81
134;06jan2215  1300;150.92;150.95;151.47;151.63;164.57;104.43;104.46;104.73;104.74;105.19;105.19;108.74;108.75;109.07;109.05;98.57;120.86;120.87;124.07;126.19;126.85;126.83;129.96;129.98;130.01;131.40;131.43;131.46;139.49;139.48;149.32;149.76;149.80;149.81
135;06jan2215  1400;150.92;150.95;151.47;151.62;164.57;104.43;104.46;104.74;104.74;105.20;105.19;108.73;108.74;109.07;109.04;98.59;120.85;120.86;124.06;126.18;126.84;126.82;129.96;129.97;130.01;131.40;131.43;131.45;139.49;139.48;149.31;149.76;149.80;149.81
136;06jan2215  1500;150.92;150.94;151.46;151.62;164.56;104.43;104.46;104.74;104.74;105.20;105.19;108.72;108.74;109.06;109.03;98.60;120.84;120.85;124.06;126.17;126.83;126.82;129.95;129.97;130.00;131.39;131.42;131.45;139.49;139.48;149.31;149.76;149.80;149.80
137;06jan2215  1600;150.91;150.94;151.46;151.62;164.56;104.43;104.46;104.73;104.74;105.19;105.19;108.71;108.73;109.05;109.02;98.61;120.83;120.84;124.05;126.16;126.82;126.81;129.95;129.97;130.00;131.39;131.42;131.45;139.48;139.48;149.31;149.76;149.80;149.80
138;06jan2215  1700;150.91;150.94;151.46;151.62;164.56;104.42;104.45;104.73;104.73;105.18;105.18;108.70;108.71;109.03;109.01;98.62;120.83;120.83;124.05;126.15;126.82;126.80;129.95;129.96;130.00;131.39;131.42;131.44;139.48;139.47;149.31;149.76;149.80;149.80
139;06jan2215  1800;150.90;150.93;151.46;151.61;164.55;104.42;104.45;104.72;104.72;105.17;105.17;108.69;108.70;109.02;109.00;98.61;120.82;120.83;124.05;126.15;126.81;126.80;129.94;129.96;129.99;131.38;131.41;131.44;139.48;139.47;149.31;149.76;149.79;149.80
140;06jan2215  1900;150.90;150.93;151.45;151.61;164.55;104.40;104.43;104.71;104.71;105.16;105.16;108.68;108.69;109.01;108.99;98.61;120.82;120.82;124.04;126.14;126.81;126.79;129.94;129.96;129.99;131.38;131.41;131.43;139.48;139.47;149.30;149.75;149.79;149.80
141;06jan2215  2000;150.90;150.93;151.45;151.61;164.55;104.39;104.42;104.69;104.70;105.15;105.15;108.67;108.68;109.00;108.98;98.60;120.81;120.82;124.04;126.13;126.80;126.79;129.94;129.95;129.99;131.37;131.40;131.43;139.47;139.46;149.30;149.75;149.79;149.80
142;06jan2215  2100;150.89;150.92;151.45;151.60;164.54;104.38;104.41;104.68;104.69;105.14;105.14;108.66;108.67;108.99;108.97;98.59;120.81;120.82;124.04;126.13;126.80;126.78;129.93;129.95;129.98;131.37;131.40;131.43;139.47;139.46;149.30;149.75;149.79;149.80
143;06jan2215  2200;150.89;150.92;151.45;151.60;164.54;104.37;104.40;104.67;104.68;105.13;105.13;108.66;108.67;108.98;108.96;98.58;120.80;120.81;124.04;126.12;126.79;126.78;129.93;129.95;129.98;131.36;131.39;131.42;139.47;139.46;149.30;149.75;149.79;149.79
144;06jan2215  2300;150.89;150.91;151.44;151.60;164.54;104.36;104.39;104.66;104.67;105.12;105.12;108.65;108.66;108.98;108.95;98.57;120.80;120.81;124.03;126.12;126.79;126.77;129.93;129.94;129.98;131.36;131.39;131.42;139.46;139.46;149.30;149.75;149.79;149.79
145;07jan2215  0000;150.88;150.91;151.44;151.60;164.53;104.35;104.38;104.65;104.66;105.12;105.11;108.64;108.65;108.97;108.95;98.56;120.79;120.80;124.03;126.11;126.78;126.77;129.92;129.94;129.97;131.36;131.39;131.41;139.46;139.45;149.30;149.75;149.78;149.79
146;07jan2215  0100;150.88;150.91;151.44;151.59;164.53;104.34;104.37;104.64;104.65;105.11;105.11;108.64;108.65;108.96;108.94;98.55;120.79;120.80;124.03;126.11;126.78;126.76;129.92;129.93;129.97;131.35;131.38;131.41;139.46;139.45;149.29;149.75;149.78;149.79
147;07jan2215  0200;150.88;150.90;151.44;151.59;164.53;104.33;104.36;104.63;104.64;105.10;105.10;108.63;108.64;108.96;108.94;98.54;120.79;120.80;124.03;126.10;126.77;126.76;129.92;129.93;129.96;131.35;131.38;131.40;139.46;139.45;149.29;149.74;149.78;149.79
148;07jan2215  0300;150.87;150.90;151.43;151.59;164.52;104.32;104.35;104.63;104.63;105.10;105.09;108.63;108.64;108.95;108.93;98.53;120.78;120.79;124.02;126.10;126.77;126.76;129.91;129.93;129.96;131.34;131.37;131.40;139.45;139.45;149.29;149.74;149.78;149.79
149;07jan2215  0400;150.87;150.90;151.43;151.59;164.52;104.32;104.35;104.62;104.63;105.09;105.09;108.62;108.63;108.95;108.93;98.52;120.78;120.79;124.02;126.09;126.77;126.75;129.91;129.92;129.96;131.34;131.37;131.40;139.45;139.44;149.29;149.74;149.78;149.78
150;07jan2215  0500;150.87;150.89;151.43;151.58;164.52;104.31;104.34;104.61;104.62;105.09;105.08;108.62;108.63;108.95;108.92;98.51;120.78;120.79;124.02;126.09;126.76;126.75;129.91;129.92;129.95;131.34;131.37;131.39;139.45;139.44;149.29;149.74;149.78;149.78
151;07jan2215  0600;150.86;150.89;151.43;151.58;164.52;104.31;104.34;104.61;104.62;105.08;105.08;108.62;108.63;108.94;108.92;98.50;120.77;120.78;124.02;126.08;126.76;126.74;129.90;129.92;129.95;131.33;131.36;131.39;139.45;139.44;149.29;149.74;149.77;149.78
152;07jan2215  0700;150.86;150.89;151.42;151.58;164.51;104.30;104.33;104.60;104.61;105.08;105.07;108.61;108.62;108.94;108.92;98.50;120.77;120.78;124.01;126.08;126.75;126.74;129.90;129.91;129.95;131.33;131.36;131.39;139.44;139.44;149.28;149.74;149.77;149.78
153;07jan2215  0800;150.86;150.88;151.42;151.58;164.51;104.30;104.33;104.60;104.61;105.07;105.07;108.61;108.62;108.94;108.91;98.49;120.77;120.77;124.01;126.07;126.75;126.73;129.90;129.91;129.94;131.32;131.35;131.38;139.44;139.43;149.28;149.74;149.77;149.78
154;07jan2215  0900;150.85;150.88;151.42;151.57;164.51;104.29;104.32;104.59;104.60;105.07;105.07;108.61;108.62;108.93;108.91;98.48;120.76;120.77;124.01;126.07;126.74;126.73;129.89;129.91;129.94;131.32;131.35;131.38;139.44;139.43;149.28;149.73;149.77;149.78
155;07jan2215  1000;150.85;150.88;151.42;151.57;164.50;104.29;104.32;104.59;104.60;105.07;105.06;108.60;108.61;108.93;108.91;98.48;120.76;120.77;124.01;126.06;126.74;126.73;129.89;129.90;129.94;131.32;131.35;131.37;139.43;139.43;149.28;149.73;149.77;149.77
156;07jan2215  1100;150.85;150.87;151.42;151.57;164.50;104.28;104.31;104.59;104.59;105.06;105.06;108.60;108.61;108.92;108.90;98.47;120.76;120.76;124.01;126.06;126.74;126.72;129.89;129.90;129.93;131.31;131.34;131.37;139.43;139.43;149.28;149.73;149.77;149.77
157;07jan2215  1200;150.84;150.87;151.41;151.57;164.50;104.28;104.31;104.58;104.59;105.06;105.06;108.60;108.61;108.92;108.90;98.47;120.75;120.76;124.00;126.05;126.73;126.72;129.88;129.90;129.93;131.31;131.34;131.37;139.43;139.42;149.28;149.73;149.77;149.77
158;07jan2215  1300;150.84;150.87;151.41;151.57;164.49;104.27;104.30;104.58;104.58;105.05;105.05;108.59;108.60;108.92;108.90;98.46;120.75;120.76;124.00;126.05;126.73;126.71;129.88;129.89;129.93;131.31;131.33;131.36;139.43;139.42;149.28;149.73;149.76;149.77
159;07jan2215  1400;150.84;150.86;151.41;151.56;164.49;104.27;104.30;104.57;104.58;105.05;105.05;108.59;108.60;108.91;108.89;98.46;120.74;120.75;124.00;126.04;126.72;126.71;129.88;129.89;129.92;131.30;131.33;131.36;139.42;139.42;149.27;149.73;149.76;149.77
160;07jan2215  1500;150.83;150.86;151.41;151.56;164.49;104.27;104.30;104.57;104.58;105.05;105.05;108.59;108.60;108.91;108.89;98.46;120.74;120.75;124.00;126.04;126.72;126.70;129.87;129.89;129.92;131.30;131.33;131.35;139.42;139.41;149.27;149.73;149.76;149.77
161;07jan2215  1600;150.83;150.86;151.40;151.56;164.49;104.26;104.29;104.57;104.57;105.04;105.04;108.58;108.59;108.91;108.88;98.45;120.74;120.75;123.99;126.03;126.72;126.70;129.87;129.88;129.92;131.29;131.32;131.35;139.42;139.41;149.27;149.72;149.76;149.77
162;07jan2215  1700;150.83;150.85;151.40;151.56;164.48;104.26;104.29;104.56;104.57;105.04;105.04;108.58;108.59;108.90;108.88;98.45;120.73;120.74;123.99;126.03;126.71;126.70;129.87;129.88;129.91;131.29;131.32;131.35;139.42;139.41;149.27;149.72;149.76;149.76
163;07jan2215  1800;150.82;150.85;151.40;151.55;164.48;104.25;104.28;104.56;104.56;105.04;105.04;108.58;108.59;108.90;108.88;98.44;120.73;120.74;123.99;126.02;126.71;126.69;129.86;129.88;129.91;131.29;131.32;131.34;139.41;139.41;149.27;149.72;149.76;149.76
164;07jan2215  1900;150.82;150.85;151.40;151.55;164.48;104.25;104.28;104.55;104.56;105.03;105.03;108.57;108.58;108.90;108.87;98.44;120.73;120.74;123.99;126.02;126.70;126.69;129.86;129.88;129.91;131.28;131.31;131.34;139.41;139.40;149.27;149.72;149.75;149.76
165;07jan2215  2000;150.82;150.84;151.40;151.55;164.47;104.24;104.27;104.55;104.56;105.03;105.03;108.57;108.58;108.89;108.87;98.44;120.72;120.73;123.99;126.02;126.70;126.68;129.86;129.87;129.90;131.28;131.31;131.34;139.41;139.40;149.27;149.72;149.75;149.76
166;07jan2215  2100;150.81;150.84;151.39;151.55;164.47;104.24;104.27;104.55;104.55;105.03;105.03;108.57;108.58;108.89;108.87;98.43;120.72;120.73;123.98;126.01;126.70;126.68;129.85;129.87;129.90;131.28;131.30;131.33;139.41;139.40;149.26;149.72;149.75;149.76
